STATION_ID,DATE,CHLa,Year,Month,StationDate,STATION_YEAR,SECCHI_DEPTH,NITROGEN_TOTAL,PHOSPHORUS_TOTAL,PHOSPHORUS_ORTHO,TURBIDITY_HACH,TURBIDITY_NTU,TSF,TF,TSS,AMMONIA_TOTAL,NITRATE_TOTAL,DIN
4AROA175.63,2006-08-08T00:00:00Z,8.4,2006,8,4AROA175.63_2006-08-08,4AROA175.63_2006,1.5,0.81,0.045,0.02,NA,NA,NA,NA,NA,0.26,NA,NA
4AROA175.63,2006-09-25T00:00:00Z,8.92,2006,9,4AROA175.63_2006-09-25,4AROA175.63_2006,1.6,0.495,0.025,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2006-10-18T00:00:00Z,1.35,2006,10,4AROA175.63_2006-10-18,4AROA175.63_2006,2.1,0.685,0.015,0.02,NA,NA,NA,NA,NA,0.06,NA,NA
4AROA175.63,2007-05-08T00:00:00Z,2.26,2007,5,4AROA175.63_2007-05-08,4AROA175.63_2007,2.3,0.92,0.025,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2007-06-06T00:00:00Z,4.41,2007,6,4AROA175.63_2007-06-06,4AROA175.63_2007,1.7,0.765,0.015,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2007-07-05T00:00:00Z,4.86,2007,7,4AROA175.63_2007-07-05,4AROA175.63_2007,1.4,0.565,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2007-08-15T00:00:00Z,5.34,2007,8,4AROA175.63_2007-08-15,4AROA175.63_2007,NA,0.52,0.025,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2007-09-06T00:00:00Z,6.5,2007,9,4AROA175.63_2007-09-06,4AROA175.63_2007,1.1,0.48,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2008-05-29T00:00:00Z,2.39,2008,5,4AROA175.63_2008-05-29,4AROA175.63_2008,3,0.99,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2008-06-05T00:00:00Z,1.76,2008,6,4AROA175.63_2008-06-05,4AROA175.63_2008,2,0.87,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2008-07-10T00:00:00Z,7.07,2008,7,4AROA175.63_2008-07-10,4AROA175.63_2008,2,0.585,0.025,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2008-08-06T00:00:00Z,9.63,2008,8,4AROA175.63_2008-08-06,4AROA175.63_2008,1.4,0.54,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2008-09-17T00:00:00Z,7.23,2008,9,4AROA175.63_2008-09-17,4AROA175.63_2008,1.8,0.7200000000000001,0.045000000000000005,0.035,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2008-10-01T00:00:00Z,14.1,2008,10,4AROA175.63_2008-10-01,4AROA175.63_2008,1.5,0.58,0.04,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2009-05-19T00:00:00Z,3.38,2009,5,4AROA175.63_2009-05-19,4AROA175.63_2009,1.7,1.125,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2009-06-01T00:00:00Z,5.14,2009,6,4AROA175.63_2009-06-01,4AROA175.63_2009,2,0.985,0.035,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2009-07-09T00:00:00Z,14.88,2009,7,4AROA175.63_2009-07-09,4AROA175.63_2009,1.1,0.5,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2009-08-26T00:00:00Z,23.48,2009,8,4AROA175.63_2009-08-26,4AROA175.63_2009,1.6,0.595,0.04,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2009-09-22T00:00:00Z,25.06,2009,9,4AROA175.63_2009-09-22,4AROA175.63_2009,1.2,0.605,0.04,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2009-10-29T00:00:00Z,2.97,2009,10,4AROA175.63_2009-10-29,4AROA175.63_2009,2.5,1.01,0.025,0.02,NA,NA,NA,NA,NA,0.06,NA,NA
4AROA175.63,2010-05-19T00:00:00Z,10.8,2010,5,4AROA175.63_2010-05-19,4AROA175.63_2010,1.1,0.9249999999999999,0.035,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2010-06-01T00:00:00Z,7.01,2010,6,4AROA175.63_2010-06-01,4AROA175.63_2010,1.9,0.885,0.06,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2010-07-13T00:00:00Z,6.75,2010,7,4AROA175.63_2010-07-13,4AROA175.63_2010,1.6,0.655,0.025,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2010-07-28T00:00:00Z,7.97,2010,7,4AROA175.63_2010-07-28,4AROA175.63_2010,1.7,0.605,0.045,0.03,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2010-08-10T00:00:00Z,4.15,2010,8,4AROA175.63_2010-08-10,4AROA175.63_2010,2.2,0.56,0.034999999999999996,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2010-09-01T00:00:00Z,13.9,2010,9,4AROA175.63_2010-09-01,4AROA175.63_2010,1.3,0.77,0.06999999999999999,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2010-10-18T00:00:00Z,3.33,2010,10,4AROA175.63_2010-10-18,4AROA175.63_2010,2.5,1.165,0.08,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2011-05-03T00:00:00Z,8.72,2011,5,4AROA175.63_2011-05-03,4AROA175.63_2011,1.5,1.1,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2011-06-06T00:00:00Z,4.13,2011,6,4AROA175.63_2011-06-06,4AROA175.63_2011,2,0.84,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2011-07-11T00:00:00Z,5.38,2011,7,4AROA175.63_2011-07-11,4AROA175.63_2011,1.5,0.62,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2011-08-02T00:00:00Z,5.96,2011,8,4AROA175.63_2011-08-02,4AROA175.63_2011,1.5,0.6799999999999999,0.07,0.045000000000000005,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2011-09-01T00:00:00Z,7.12,2011,9,4AROA175.63_2011-09-01,4AROA175.63_2011,1.5,0.68,0.045,0.035,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2011-10-05T00:00:00Z,4.47,2011,10,4AROA175.63_2011-10-05,4AROA175.63_2011,2.2,0.755,0.04,0.035,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2012-05-03T00:00:00Z,4.38,2012,5,4AROA175.63_2012-05-03,4AROA175.63_2012,2.4,0.8400000000000001,0.015,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2012-06-04T00:00:00Z,7.51,2012,6,4AROA175.63_2012-06-04,4AROA175.63_2012,1.6,0.85,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2012-07-17T00:00:00Z,5.82,2012,7,4AROA175.63_2012-07-17,4AROA175.63_2012,1.5,0.61,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2012-08-01T00:00:00Z,11.4,2012,8,4AROA175.63_2012-08-01,4AROA175.63_2012,1,0.665,0.075,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2012-09-06T00:00:00Z,8.95,2012,9,4AROA175.63_2012-09-06,4AROA175.63_2012,1.4,0.5900000000000001,0.045000000000000005,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2012-10-11T00:00:00Z,3.93,2012,10,4AROA175.63_2012-10-11,4AROA175.63_2012,1.7,0.66,0.034999999999999996,0.035,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2013-05-01T00:00:00Z,6,2013,5,4AROA175.63_2013-05-01,4AROA175.63_2013,2.2,1.17,0.045000000000000005,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2013-06-04T00:00:00Z,2.15,2013,6,4AROA175.63_2013-06-04,4AROA175.63_2013,2.9,1.275,0.07500000000000001,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2013-07-24T00:00:00Z,7.08,2013,7,4AROA175.63_2013-07-24,4AROA175.63_2013,1.4,0.5700000000000001,0.025,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2013-08-14T00:00:00Z,10.9,2013,8,4AROA175.63_2013-08-14,4AROA175.63_2013,1.4,0.655,0.065,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2013-09-09T00:00:00Z,14.9,2013,9,4AROA175.63_2013-09-09,4AROA175.63_2013,0.9,0.625,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2013-10-08T00:00:00Z,16.3,2013,10,4AROA175.63_2013-10-08,4AROA175.63_2013,1.1,0.61,0.045,0.04,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2014-05-21T00:00:00Z,3.44,2014,5,4AROA175.63_2014-05-21,4AROA175.63_2014,1.3,1.055,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2014-06-02T00:00:00Z,8.31,2014,6,4AROA175.63_2014-06-02,4AROA175.63_2014,1.1,1.02,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2014-07-07T00:00:00Z,4.47,2014,7,4AROA175.63_2014-07-07,4AROA175.63_2014,2.1,0.8999999999999999,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2014-08-11T00:00:00Z,12.2,2014,8,4AROA175.63_2014-08-11,4AROA175.63_2014,1.6,0.52,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2014-09-10T00:00:00Z,18.8,2014,9,4AROA175.63_2014-09-10,4AROA175.63_2014,1.1,0.675,0.04,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2014-10-15T00:00:00Z,9.5,2014,10,4AROA175.63_2014-10-15,4AROA175.63_2014,1.7,0.575,0.04,0.015,NA,NA,NA,NA,NA,0.02,NA,NA
4AROA175.63,2015-05-20T00:00:00Z,2.58,2015,5,4AROA175.63_2015-05-20,4AROA175.63_2015,2.4,0.955,0.02,0.005,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2015-06-08T00:00:00Z,4,2015,6,4AROA175.63_2015-06-08,4AROA175.63_2015,2,0.815,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2015-07-16T00:00:00Z,7.08,2015,7,4AROA175.63_2015-07-16,4AROA175.63_2015,1.5,0.885,0.11499999999999999,0.005,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2015-08-03T00:00:00Z,12.8,2015,8,4AROA175.63_2015-08-03,4AROA175.63_2015,1.1,0.61,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2015-10-22T00:00:00Z,4.04,2015,10,4AROA175.63_2015-10-22,4AROA175.63_2015,2.8,0.835,0.03,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2016-06-01T00:00:00Z,3.54,2016,6,4AROA175.63_2016-06-01,4AROA175.63_2016,1.9,0.78,0.015,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2016-07-27T00:00:00Z,6.37,2016,7,4AROA175.63_2016-07-27,4AROA175.63_2016,1.2,0.66,0.015,0,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2016-08-15T00:00:00Z,9.88,2016,8,4AROA175.63_2016-08-15,4AROA175.63_2016,1.6,0.5700000000000001,0.034999999999999996,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2016-09-01T00:00:00Z,9.97,2016,9,4AROA175.63_2016-09-01,4AROA175.63_2016,1.2,0.55,0.035,0.015,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2016-10-11T00:00:00Z,2.4,2016,10,4AROA175.63_2016-10-11,4AROA175.63_2016,1.3,1.0699999999999998,0.065,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA175.63,2017-05-17T00:00:00Z,6.37,2017,5,4AROA175.63_2017-05-17,4AROA175.63_2017,1.5,0.76,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2017-06-08T00:00:00Z,9.4,2017,6,4AROA175.63_2017-06-08,4AROA175.63_2017,1.5,0.52,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2017-07-10T00:00:00Z,5.02,2017,7,4AROA175.63_2017-07-10,4AROA175.63_2017,1.5,0.44,0.01,0,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2017-08-16T00:00:00Z,10.8,2017,8,4AROA175.63_2017-08-16,4AROA175.63_2017,1.7,0.42,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2017-09-18T00:00:00Z,6.46,2017,9,4AROA175.63_2017-09-18,4AROA175.63_2017,1.8,0.31,0.01,0,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2017-10-31T00:00:00Z,4.22,2017,10,4AROA175.63_2017-10-31,4AROA175.63_2017,2.5,0.47,0.02,0,NA,NA,NA,NA,NA,0.08,NA,NA
4AROA175.63,2018-05-23T00:00:00Z,3.6,2018,5,4AROA175.63_2018-05-23,4AROA175.63_2018,1.4,0.69,0.02,0.02,NA,NA,NA,NA,NA,0.02,NA,NA
4AROA175.63,2018-06-06T00:00:00Z,7.46,2018,6,4AROA175.63_2018-06-06,4AROA175.63_2018,1.5,0.58,0.03,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2018-07-10T00:00:00Z,9.5,2018,7,4AROA175.63_2018-07-10,4AROA175.63_2018,1.4,0.58,0.02,0.02,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2018-08-14T00:00:00Z,13.3,2018,8,4AROA175.63_2018-08-14,4AROA175.63_2018,1.3,0.45,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2018-09-04T00:00:00Z,10.1,2018,9,4AROA175.63_2018-09-04,4AROA175.63_2018,1.5,0.39,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2018-10-01T00:00:00Z,5.45,2018,10,4AROA175.63_2018-10-01,4AROA175.63_2018,1.5,0.5,0.04,0,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2019-05-06T00:00:00Z,4.43,2019,5,4AROA175.63_2019-05-06,4AROA175.63_2019,2.1,0.8,0.03,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2019-06-19T00:00:00Z,3.44,2019,6,4AROA175.63_2019-06-19,4AROA175.63_2019,2.5,0.56,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2019-07-09T00:00:00Z,5.55,2019,7,4AROA175.63_2019-07-09,4AROA175.63_2019,1.6,0.39,0.01,0.02,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2019-08-01T00:00:00Z,12,2019,8,4AROA175.63_2019-08-01,4AROA175.63_2019,1.5,0.39,0.02,0.02,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2019-09-03T00:00:00Z,0.44,2019,9,4AROA175.63_2019-09-03,4AROA175.63_2019,1.4,0.38,0.01,0.02,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2019-10-10T00:00:00Z,8.67,2019,10,4AROA175.63_2019-10-10,4AROA175.63_2019,1.6,0.34,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2020-06-24T00:00:00Z,9.2,2020,6,4AROA175.63_2020-06-24,4AROA175.63_2020,1.7,0.53,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2020-07-09T00:00:00Z,6.78,2020,7,4AROA175.63_2020-07-09,4AROA175.63_2020,1.6,0.38,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2020-08-11T00:00:00Z,17.8,2020,8,4AROA175.63_2020-08-11,4AROA175.63_2020,0.9,0.43,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2020-09-17T00:00:00Z,14.1,2020,9,4AROA175.63_2020-09-17,4AROA175.63_2020,1,0.57,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2020-10-14T00:00:00Z,4.56,2020,10,4AROA175.63_2020-10-14,4AROA175.63_2020,2.4,0.35,0.02,0.01,NA,NA,NA,NA,NA,0.03,NA,NA
4AROA175.63,2021-05-05T00:00:00Z,4.43,2021,5,4AROA175.63_2021-05-05,4AROA175.63_2021,1.7,0.685,0.01,0.01,NA,1.89,NA,NA,3,0.01,0.43,0.44
4AROA175.63,2021-06-07T00:00:00Z,4.77,2021,6,4AROA175.63_2021-06-07,4AROA175.63_2021,2.6,0.59,0.01,0,NA,1.52,NA,NA,2,0.015,0.32,0.335
4AROA175.63,2021-07-06T00:00:00Z,5.14,2021,7,4AROA175.63_2021-07-06,4AROA175.63_2021,1.6,0.67,0.01,0,NA,1.92,NA,NA,4,0,0.33,0.33
4AROA175.63,2021-08-02T00:00:00Z,19.4,2021,8,4AROA175.63_2021-08-02,4AROA175.63_2021,0.9,0.51,0.02,NA,NA,3.01,NA,NA,7,0,0,0
4AROA175.63,2021-09-02T00:00:00Z,13.2,2021,9,4AROA175.63_2021-09-02,4AROA175.63_2021,1.5,0.39,0.01,NA,NA,2.16,NA,NA,4,0,0,0
4AROA175.63,2022-05-11T00:00:00Z,4.59,2022,5,4AROA175.63_2022-05-11,4AROA175.63_2022,1.6,1.01,0.01,NA,NA,1.62,NA,NA,2,0,0.58,0.58
4AROA175.63,2022-06-02T00:00:00Z,4.32,2022,6,4AROA175.63_2022-06-02,4AROA175.63_2022,2.9,0.85,0.02,NA,NA,2.72,NA,NA,3,0.01,0.44,0.45
4AROA175.63,2022-07-05T00:00:00Z,7.81,2022,7,4AROA175.63_2022-07-05,4AROA175.63_2022,1.6,0.51,0.01,NA,NA,2.23,NA,NA,5,0.01,0.13,0.14
4AROA175.63,2022-08-01T00:00:00Z,21.1,2022,8,4AROA175.63_2022-08-01,4AROA175.63_2022,1.3,0.49,0.02,NA,NA,2.53,NA,NA,5,0.01,0.01,0.02
4AROA175.63,2022-09-22T00:00:00Z,17.3,2022,9,4AROA175.63_2022-09-22,4AROA175.63_2022,1,0.46,0.01,NA,NA,2.29,NA,NA,5,0.01,0.03,0.04
4AROA175.63,2022-10-03T00:00:00Z,5.73,2022,10,4AROA175.63_2022-10-03,4AROA175.63_2022,2.5,0.45,0.01,NA,NA,1.34,NA,NA,2,0.02,0.17,0.19
4AROA175.63,2023-05-08T00:00:00Z,36.9,2023,5,4AROA175.63_2023-05-08,4AROA175.63_2023,1.1,0.9,0.03,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2023-06-06T00:00:00Z,7.19,2023,6,4AROA175.63_2023-06-06,4AROA175.63_2023,1.6,0.59,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2023-07-06T00:00:00Z,7.28,2023,7,4AROA175.63_2023-07-06,4AROA175.63_2023,1.6,0.42,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2023-08-29T00:00:00Z,16.2,2023,8,4AROA175.63_2023-08-29,4AROA175.63_2023,1.4,0.37,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2023-09-20T00:00:00Z,14.7,2023,9,4AROA175.63_2023-09-20,4AROA175.63_2023,1.2,0.42,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2023-10-04T00:00:00Z,8.01,2023,10,4AROA175.63_2023-10-04,4AROA175.63_2023,NA,0.32,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2024-05-01T00:00:00Z,5.62,2024,5,4AROA175.63_2024-05-01,4AROA175.63_2024,2.4,0.51,0,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2024-06-05T00:00:00Z,4.9,2024,6,4AROA175.63_2024-06-05,4AROA175.63_2024,2.1,0.58,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
4AROA175.63,2024-07-01T00:00:00Z,8.29,2024,7,4AROA175.63_2024-07-01,4AROA175.63_2024,1.8,0.46,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
4AROA175.63,2024-08-12T00:00:00Z,NA,2024,8,4AROA175.63_2024-08-12,4AROA175.63_2024,1,0.46,NA,0.02,NA,NA,NA,NA,NA,-0.01,NA,NA
4AROA180.21,1999-05-23T00:00:00Z,NA,1999,5,4AROA180.21_1999-05-23,4AROA180.21_1999,1.1,NA,0.02,0.01,4.113333333333333,NA,3,131.33333333333334,4,0.04,0.48,0.52
4AROA180.21,1999-06-14T00:00:00Z,8.28,1999,6,4AROA180.21_1999-06-14,4AROA180.21_1999,1.3,NA,0.013333333333333334,0.01,2.6466666666666665,NA,3,102.66666666666667,3.3333333333333335,0.04,0.36,0.39999999999999997
4AROA180.21,1999-07-21T00:00:00Z,12.36,1999,7,4AROA180.21_1999-07-21,4AROA180.21_1999,1.3,NA,0.03333333333333333,0.01,9.67,NA,6.333333333333333,92.66666666666667,8.666666666666666,0.04,0.04,0.08
4AROA180.21,1999-08-18T00:00:00Z,11.94,1999,8,4AROA180.21_1999-08-18,4AROA180.21_1999,NA,NA,0.04666666666666666,0.05,6.866666666666667,NA,4.333333333333333,116,7,0.04,0.04,0.08
4AROA180.21,1999-09-20T00:00:00Z,19.61,1999,9,4AROA180.21_1999-09-20,4AROA180.21_1999,1.5,NA,0.02,0.01,4.52,NA,3,105.33333333333333,4.666666666666667,0.04,0.05,0.09
4AROA180.21,1999-10-19T00:00:00Z,10.08,1999,10,4AROA180.21_1999-10-19,4AROA180.21_1999,2.5,NA,0.01,0.01,2.22,NA,3,NA,4,0.04,0.36,0.39999999999999997
4AROA180.21,2000-05-17T00:00:00Z,8.72,2000,5,4AROA180.21_2000-05-17,4AROA180.21_2000,NA,NA,0.02,0.013333333333333334,4.466666666666667,NA,3,111.66666666666667,3.3333333333333335,0.04,0.21,0.25
4AROA180.21,2000-06-26T00:00:00Z,4.83,2000,6,4AROA180.21_2000-06-26,4AROA180.21_2000,NA,NA,0.01,0.01,4.1,NA,3,117,3,0.04,0.04,0.08
4AROA180.21,2000-08-01T00:00:00Z,14.09,2000,8,4AROA180.21_2000-08-01,4AROA180.21_2000,NA,NA,0.016666666666666666,0.013333333333333334,4.326666666666666,NA,3,48,3.6666666666666665,0.04,0.04,0.08
4AROA180.21,2000-10-16T00:00:00Z,3.59,2000,10,4AROA180.21_2000-10-16,4AROA180.21_2000,NA,NA,0.013333333333333334,0.01,3.8666666666666667,NA,4,141,5.333333333333333,0.18,0.07,0.25
4AROA180.21,2001-05-14T00:00:00Z,NA,2001,5,4AROA180.21_2001-05-14,4AROA180.21_2001,NA,NA,0.045000000000000005,0.02,4.315,NA,2,126,4.5,-0.02,0.27,0.25
4AROA180.21,2001-06-18T00:00:00Z,7.92,2001,6,4AROA180.21_2001-06-18,4AROA180.21_2001,NA,NA,0.015,0.015,3.5300000000000002,NA,2.5,116,5.5,0.01,0.37,0.38
4AROA180.21,2001-07-17T00:00:00Z,11.46,2001,7,4AROA180.21_2001-07-17,4AROA180.21_2001,1.3,NA,0.03,0.015,9,NA,2,124,5,0.01,0.02,0.03
4AROA180.21,2001-08-20T00:00:00Z,17.01,2001,8,4AROA180.21_2001-08-20,4AROA180.21_2001,1.3,NA,0.05,0.025,7.35,NA,2.5,125,7.5,0.02,0.02,0.04
4AROA180.21,2001-09-17T00:00:00Z,3.03,2001,9,4AROA180.21_2001-09-17,4AROA180.21_2001,1.5,NA,0.060000000000000005,0.04,10.05,NA,3,130,8,0.02,0.01,0.03
4AROA180.21,2001-10-18T00:00:00Z,2.55,2001,10,4AROA180.21_2001-10-18,4AROA180.21_2001,2.4,NA,0.02,0.01,9.03,NA,6,151,8,0.07,0.14,0.21000000000000002
4AROA180.21,2002-05-15T00:00:00Z,7.57,2002,5,4AROA180.21_2002-05-15,4AROA180.21_2002,1.5,NA,0.035,0.005,7.85,NA,7,142.5,9.5,0.01,0.5,0.51
4AROA180.21,2002-06-10T00:00:00Z,3.35,2002,6,4AROA180.21_2002-06-10,4AROA180.21_2002,1.7,NA,0.025,0.005,7.95,NA,6.5,137,9.5,0.02,0.13,0.15
4AROA180.21,2002-07-08T00:00:00Z,5.62,2002,7,4AROA180.21_2002-07-08,4AROA180.21_2002,1.2,NA,0.02,0.01,2.75,NA,2.5,108,4,0.01,0.01,0.02
4AROA180.21,2002-08-19T00:00:00Z,16.16,2002,8,4AROA180.21_2002-08-19,4AROA180.21_2002,0.7,NA,0.015,0.015,2.75,NA,2,104.5,4,0,0.06,0.06
4AROA180.21,2002-09-12T00:00:00Z,9.33,2002,9,4AROA180.21_2002-09-12,4AROA180.21_2002,1,NA,0.035,0.015,3.05,NA,2,123,4,0.01,0.02,0.03
4AROA180.21,2003-06-05T00:00:00Z,10.5,2003,6,4AROA180.21_2003-06-05,4AROA180.21_2003,NA,NA,0.025,0.025,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2003-07-08T00:00:00Z,10.04,2003,7,4AROA180.21_2003-07-08,4AROA180.21_2003,1.4,0.65,0.025,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2003-08-11T00:00:00Z,3.84,2003,8,4AROA180.21_2003-08-11,4AROA180.21_2003,1,0.625,0.025,0.005,NA,NA,NA,NA,NA,0.05,NA,NA
4AROA180.21,2003-09-11T00:00:00Z,4.7,2003,9,4AROA180.21_2003-09-11,4AROA180.21_2003,2,0.62,0.030000000000000002,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2004-05-06T00:00:00Z,4.97,2004,5,4AROA180.21_2004-05-06,4AROA180.21_2004,2,1.09,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2004-06-10T00:00:00Z,4.09,2004,6,4AROA180.21_2004-06-10,4AROA180.21_2004,1.5,0.855,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2004-07-14T00:00:00Z,5.68,2004,7,4AROA180.21_2004-07-14,4AROA180.21_2004,1.8,0.69,0.030000000000000002,0.005,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2004-08-17T00:00:00Z,15.5,2004,8,4AROA180.21_2004-08-17,4AROA180.21_2004,1.5,0.715,0.035,0.03,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2004-09-23T00:00:00Z,7.08,2004,9,4AROA180.21_2004-09-23,4AROA180.21_2004,1.6,0.86,0.065,0.03,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2004-10-25T00:00:00Z,1.98,2004,10,4AROA180.21_2004-10-25,4AROA180.21_2004,1,1.05,0.06,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2005-05-11T00:00:00Z,2.05,2005,5,4AROA180.21_2005-05-11,4AROA180.21_2005,2,0.9650000000000001,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
4AROA180.21,2005-06-06T00:00:00Z,NA,2005,6,4AROA180.21_2005-06-06,4AROA180.21_2005,1.6,0.9299999999999999,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
