CBSeg2003,Station,SampleDate,Year,Month,STATION_YEAR,CHLA,TN,DIN,TP,TSS,SECCHI
POTTF ,PMS10,2001-05-07T00:00:00Z,2001,5,PMS10_2001,29.9,NA,0.79,NA,4,1.6
POTTF ,PMS10,2001-05-21T00:00:00Z,2001,5,PMS10_2001,90.1,NA,0.633,NA,14,0.7
POTTF ,PMS10,2001-06-11T00:00:00Z,2001,6,PMS10_2001,15.1,NA,0.76,NA,10,0.6
POTTF ,PMS10,2001-06-25T00:00:00Z,2001,6,PMS10_2001,10.3,NA,1.09,NA,NA,0.5
POTTF ,PMS10,2001-07-09T00:00:00Z,2001,7,PMS10_2001,46,NA,0.39,NA,13,0.7
POTTF ,PMS10,2001-07-23T00:00:00Z,2001,7,PMS10_2001,25.8,NA,NA,NA,NA,1
POTTF ,PMS10,2001-08-13T00:00:00Z,2001,8,PMS10_2001,6.5,NA,0.634,NA,NA,0.4
POTTF ,PMS10,2001-08-27T00:00:00Z,2001,8,PMS10_2001,6.8,NA,NA,NA,NA,0.7
POTTF ,PMS10,2001-09-10T00:00:00Z,2001,9,PMS10_2001,11.2,NA,0.363,NA,NA,1
POTTF ,PMS10,2001-09-24T00:00:00Z,2001,9,PMS10_2001,3,NA,0.43,NA,NA,1.6
POTTF ,PMS10,2001-10-15T00:00:00Z,2001,10,PMS10_2001,6.2,NA,0.734,NA,NA,1.4
POTTF ,PMS10,2001-10-29T00:00:00Z,2001,10,PMS10_2001,1.1,NA,0.411,NA,NA,1.4
POTTF ,PMS10,2002-05-06T00:00:00Z,2002,5,PMS10_2002,0.48,NA,NA,NA,23,0.6
POTTF ,PMS10,2002-05-07T00:00:00Z,2002,5,PMS10_2002,NA,NA,NA,NA,NA,0.4
POTTF ,PMS10,2002-05-20T00:00:00Z,2002,5,PMS10_2002,2,NA,0.761,NA,62,0.4
POTTF ,PMS10,2002-06-03T00:00:00Z,2002,6,PMS10_2002,0.53,NA,0.839,NA,NA,1.1
POTTF ,PMS10,2002-06-17T00:00:00Z,2002,6,PMS10_2002,1.8,NA,0.807,NA,NA,1
POTTF ,PMS10,2002-07-15T00:00:00Z,2002,7,PMS10_2002,11,NA,0.164,NA,4,1.1
POTTF ,PMS10,2002-07-29T00:00:00Z,2002,7,PMS10_2002,2.8,NA,0.196,NA,5,1.5
POTTF ,PMS10,2002-08-12T00:00:00Z,2002,8,PMS10_2002,7.8,NA,0.163,NA,5,1.3
POTTF ,PMS10,2002-08-26T00:00:00Z,2002,8,PMS10_2002,14.4,NA,0.214,NA,8,1
POTTF ,PMS10,2002-09-16T00:00:00Z,2002,9,PMS10_2002,13.8,NA,0.147,NA,6,1.2
POTTF ,PMS10,2002-09-24T00:00:00Z,2002,9,PMS10_2002,NA,NA,0.208,NA,8,1
POTTF ,PMS10,2002-10-15T00:00:00Z,2002,10,PMS10_2002,NA,NA,0.565,NA,3,2
POTTF ,PMS10,2002-10-28T00:00:00Z,2002,10,PMS10_2002,NA,NA,NA,NA,30,2.5
POTTF ,PMS10,2009-05-11T00:00:00Z,2009,5,PMS10_2009,3.2,NA,NA,NA,24,0.4
POTTF ,PMS10,2009-05-26T00:00:00Z,2009,5,PMS10_2009,16.6,NA,NA,NA,23,0.5
POTTF ,PMS10,2009-06-15T00:00:00Z,2009,6,PMS10_2009,29.4,NA,NA,NA,9,0.5
POTTF ,PMS10,2009-06-29T00:00:00Z,2009,6,PMS10_2009,3.1,NA,NA,NA,12,0.9
POTTF ,PMS10,2009-07-13T00:00:00Z,2009,7,PMS10_2009,2.3,NA,NA,NA,NA,1.6
POTTF ,PMS10,2009-07-27T00:00:00Z,2009,7,PMS10_2009,1.7,NA,NA,NA,3,1.5
POTTF ,PMS10,2009-08-10T00:00:00Z,2009,8,PMS10_2009,2.7,NA,NA,NA,5,1.1
POTTF ,PMS10,2009-09-14T00:00:00Z,2009,9,PMS10_2009,1.1,NA,NA,NA,6,1
POTTF ,PMS10,2009-09-28T00:00:00Z,2009,9,PMS10_2009,0.8,NA,NA,NA,18,1.3
POTTF ,PMS10,2009-10-05T00:00:00Z,2009,10,PMS10_2009,0.7,NA,NA,NA,NA,1.8
POTTF ,PMS10,2009-10-19T00:00:00Z,2009,10,PMS10_2009,1.1,NA,NA,NA,NA,1.5
POTTF ,PMS10,2010-05-10T00:00:00Z,2010,5,PMS10_2010,7.8,NA,NA,NA,6,0.9
POTTF ,PMS10,2010-05-24T00:00:00Z,2010,5,PMS10_2010,13.1,NA,NA,NA,22,0.2
POTTF ,PMS10,2010-06-07T00:00:00Z,2010,6,PMS10_2010,19.8,NA,NA,NA,NA,0.6
POTTF ,PMS10,2010-06-21T00:00:00Z,2010,6,PMS10_2010,29.3,NA,NA,NA,NA,0.6
POTTF ,PMS10,2010-07-06T00:00:00Z,2010,7,PMS10_2010,20,NA,NA,NA,NA,0.8
POTTF ,PMS10,2010-07-12T00:00:00Z,2010,7,PMS10_2010,20,NA,NA,NA,NA,1
POTTF ,PMS10,2010-08-09T00:00:00Z,2010,8,PMS10_2010,11.1,NA,NA,NA,NA,0.1
POTTF ,PMS10,2010-08-23T00:00:00Z,2010,8,PMS10_2010,3.5,NA,NA,NA,NA,1.2
POTTF ,PMS10,2010-09-07T00:00:00Z,2010,9,PMS10_2010,4.2,NA,NA,NA,NA,0.9
POTTF ,PMS10,2010-09-20T00:00:00Z,2010,9,PMS10_2010,5.3,NA,NA,NA,23,1.4
POTTF ,PMS10,2010-10-04T00:00:00Z,2010,10,PMS10_2010,3.7,NA,NA,NA,19,NA
POTTF ,PMS10,2010-10-18T00:00:00Z,2010,10,PMS10_2010,0.3,NA,NA,NA,4,1.2
POTTF ,PMS10,2011-05-16T00:00:00Z,2011,5,PMS10_2011,7.7,NA,NA,NA,2,1.2
POTTF ,PMS10,2011-05-23T00:00:00Z,2011,5,PMS10_2011,1.6,NA,NA,NA,27,0.3
POTTF ,PMS10,2011-06-06T00:00:00Z,2011,6,PMS10_2011,NA,NA,NA,NA,31,1
POTTF ,PMS10,2011-06-20T00:00:00Z,2011,6,PMS10_2011,16.3,NA,NA,NA,9,0.6
POTTF ,PMS10,2011-07-05T00:00:00Z,2011,7,PMS10_2011,11.7,NA,NA,NA,NA,0.7
POTTF ,PMS10,2011-07-11T00:00:00Z,2011,7,PMS10_2011,12.4,NA,NA,NA,7,0.7
POTTF ,PMS10,2011-08-01T00:00:00Z,2011,8,PMS10_2011,20.5,NA,NA,NA,2,0.8
POTTF ,PMS10,2011-08-15T00:00:00Z,2011,8,PMS10_2011,41.3,NA,NA,NA,8,0.4
POTTF ,PMS10,2011-09-06T00:00:00Z,2011,9,PMS10_2011,5.6,NA,NA,NA,43,1
POTTF ,PMS10,2011-09-12T00:00:00Z,2011,9,PMS10_2011,4.1,NA,NA,NA,40,0.1
POTTF ,PMS10,2011-10-03T00:00:00Z,2011,10,PMS10_2011,2.6,NA,NA,NA,14,0.5
POTTF ,PMS10,2011-10-11T00:00:00Z,2011,10,PMS10_2011,1.5,NA,NA,NA,1,1
POTTF ,PMS10,2012-05-07T00:00:00Z,2012,5,PMS10_2012,10.2,NA,NA,NA,6,1.1
POTTF ,PMS10,2012-05-21T00:00:00Z,2012,5,PMS10_2012,1.5,NA,NA,NA,10,1.1
POTTF ,PMS10,2012-06-04T00:00:00Z,2012,6,PMS10_2012,5.4,NA,NA,NA,27,0.2
POTTF ,PMS10,2012-06-18T00:00:00Z,2012,6,PMS10_2012,6.1,NA,NA,NA,NA,1.2
POTTF ,PMS10,2012-07-09T00:00:00Z,2012,7,PMS10_2012,8.2,NA,NA,NA,NA,1.2
POTTF ,PMS10,2012-07-16T00:00:00Z,2012,7,PMS10_2012,4,NA,NA,NA,NA,NA
POTTF ,PMS10,2012-08-06T00:00:00Z,2012,8,PMS10_2012,2.3,NA,NA,NA,NA,1.4
POTTF ,PMS10,2012-08-13T00:00:00Z,2012,8,PMS10_2012,0.8,NA,NA,NA,NA,1.5
POTTF ,PMS10,2012-09-04T00:00:00Z,2012,9,PMS10_2012,2.1,NA,NA,NA,2,1.5
POTTF ,PMS10,2012-09-10T00:00:00Z,2012,9,PMS10_2012,1.3,NA,NA,NA,5,1.3
POTTF ,PMS10,2012-10-01T00:00:00Z,2012,10,PMS10_2012,1.1,NA,NA,NA,17,1.3
POTTF ,PMS10,2012-10-09T00:00:00Z,2012,10,PMS10_2012,2.1,NA,NA,NA,12,1.3
POTTF ,PMS10,2013-05-06T00:00:00Z,2013,5,PMS10_2013,0.3,NA,NA,NA,4,1.8
POTTF ,PMS10,2013-05-20T00:00:00Z,2013,5,PMS10_2013,0.5,NA,NA,NA,22,0.9
POTTF ,PMS10,2013-06-03T00:00:00Z,2013,6,PMS10_2013,1,NA,NA,NA,NA,1.2
POTTF ,PMS10,2013-06-17T00:00:00Z,2013,6,PMS10_2013,2.3,NA,NA,NA,6,0.5
POTTF ,PMS10,2013-07-01T00:00:00Z,2013,7,PMS10_2013,2.7,NA,NA,NA,4,1.1
POTTF ,PMS10,2013-07-16T00:00:00Z,2013,7,PMS10_2013,0,NA,NA,NA,6,0.9
POTTF ,PMS10,2013-08-12T00:00:00Z,2013,8,PMS10_2013,1,NA,NA,NA,NA,1.7
POTTF ,PMS10,2013-08-26T00:00:00Z,2013,8,PMS10_2013,0.7,NA,NA,NA,4,1.8
POTTF ,PMS10,2013-09-09T00:00:00Z,2013,9,PMS10_2013,0.8,NA,NA,NA,4,1.3
POTTF ,PMS10,2013-09-23T00:00:00Z,2013,9,PMS10_2013,0.4,NA,NA,NA,16,1.1
POTTF ,PMS10,2013-10-07T00:00:00Z,2013,10,PMS10_2013,0.3,NA,NA,NA,17,2.1
POTTF ,PMS10,2013-10-28T00:00:00Z,2013,10,PMS10_2013,0,NA,NA,NA,NA,2.3
POTTF ,PMS10,2014-05-12T00:00:00Z,2014,5,PMS10_2014,2.30765,NA,NA,NA,4,1.3
POTTF ,PMS10,2014-05-28T00:00:00Z,2014,5,PMS10_2014,4.46597,NA,NA,NA,8,0.7
POTTF ,PMS10,2014-06-16T00:00:00Z,2014,6,PMS10_2014,2.84689,NA,NA,NA,13,0.1
POTTF ,PMS10,2014-06-30T00:00:00Z,2014,6,PMS10_2014,13.36166,NA,NA,NA,6,0.7
POTTF ,PMS10,2014-07-07T00:00:00Z,2014,7,PMS10_2014,10.03617,NA,NA,NA,10,0.7
POTTF ,PMS10,2014-07-21T00:00:00Z,2014,7,PMS10_2014,2.4742,NA,NA,NA,15,1
POTTF ,PMS10,2014-08-04T00:00:00Z,2014,8,PMS10_2014,2.11308,NA,NA,NA,15,0.8
POTTF ,PMS10,2014-08-18T00:00:00Z,2014,8,PMS10_2014,2.39864,NA,NA,NA,9,0.9
POTTF ,PMS10,2014-09-08T00:00:00Z,2014,9,PMS10_2014,2.79843,NA,NA,NA,12,0.5
POTTF ,PMS10,2014-09-22T00:00:00Z,2014,9,PMS10_2014,1.07432,NA,NA,NA,7,1
POTTF ,PMS10,2014-10-06T00:00:00Z,2014,10,PMS10_2014,1.52095,NA,NA,NA,4,1.4
POTTF ,PMS10,2014-10-27T00:00:00Z,2014,10,PMS10_2014,0.73595,NA,NA,NA,8,1.9
POTTF ,PMS10,2015-05-04T00:00:00Z,2015,5,PMS10_2015,3.00264,NA,NA,NA,4,1.2
POTTF ,PMS10,2015-05-18T00:00:00Z,2015,5,PMS10_2015,18.67713,NA,NA,NA,24,0.7
POTTF ,PMS10,2015-06-15T00:00:00Z,2015,6,PMS10_2015,20.78346,NA,NA,NA,NA,0.6
POTTF ,PMS10,2015-06-29T00:00:00Z,2015,6,PMS10_2015,6.80427,NA,NA,NA,NA,0.1
POTTF ,PMS10,2015-07-06T00:00:00Z,2015,7,PMS10_2015,6.72633,NA,NA,NA,NA,0.6
POTTF ,PMS10,2015-07-20T00:00:00Z,2015,7,PMS10_2015,4.45566,NA,NA,NA,NA,0.9
POTTF ,PMS10,2015-08-04T00:00:00Z,2015,8,PMS10_2015,24.35482,NA,NA,NA,12,0.7
POTTF ,PMS10,2015-08-17T00:00:00Z,2015,8,PMS10_2015,11.11842,NA,NA,NA,20,1
POTTF ,PMS10,2015-09-14T00:00:00Z,2015,9,PMS10_2015,3.81153,NA,NA,NA,15,1
POTTF ,PMS10,2015-09-28T00:00:00Z,2015,9,PMS10_2015,3.73166,NA,NA,NA,NA,1.2
POTTF ,PMS10,2015-10-13T00:00:00Z,2015,10,PMS10_2015,0.93521,NA,NA,NA,3,0.8
POTTF ,PMS10,2015-10-26T00:00:00Z,2015,10,PMS10_2015,0.33613,NA,NA,NA,8,1.7
POTTF ,PMS10,2016-05-09T00:00:00Z,2016,5,PMS10_2016,2.88299,NA,NA,NA,26,0.5
POTTF ,PMS10,2016-05-23T00:00:00Z,2016,5,PMS10_2016,0.81446,NA,NA,NA,NA,1
POTTF ,PMS10,2016-06-06T00:00:00Z,2016,6,PMS10_2016,1.8809,NA,NA,NA,10,0.9
POTTF ,PMS10,2016-06-20T00:00:00Z,2016,6,PMS10_2016,16.3842,NA,NA,NA,NA,0.6
POTTF ,PMS10,2016-07-11T00:00:00Z,2016,7,PMS10_2016,4.06698,NA,NA,NA,5,0.8
POTTF ,PMS10,2016-07-25T00:00:00Z,2016,7,PMS10_2016,10.8,NA,NA,NA,4,1.1
POTTF ,PMS10,2016-08-08T00:00:00Z,2016,8,PMS10_2016,3.4123,NA,NA,NA,6,1.3
POTTF ,PMS10,2016-08-21T00:00:00Z,2016,8,PMS10_2016,1.63758,NA,NA,NA,4,0.9
POTTF ,PMS10,2016-09-12T00:00:00Z,2016,9,PMS10_2016,1.91527,NA,NA,NA,4,1.5
POTTF ,PMS10,2016-09-26T00:00:00Z,2016,9,PMS10_2016,1.49348,NA,NA,NA,7,1
POTTF ,PMS10,2016-10-11T00:00:00Z,2016,10,PMS10_2016,7.2,NA,NA,NA,4,2.1
POTTF ,PMS10,2016-10-31T00:00:00Z,2016,10,PMS10_2016,0.39083,NA,NA,NA,4,2.2
POTTF ,PMS10,2017-05-08T00:00:00Z,2017,5,PMS10_2017,5.2,NA,NA,NA,118,0.1
POTTF ,PMS10,2017-05-22T00:00:00Z,2017,5,PMS10_2017,0.5,NA,NA,NA,13,0.8
POTTF ,PMS10,2017-06-12T00:00:00Z,2017,6,PMS10_2017,1.1,NA,NA,NA,4,1.6
POTTF ,PMS10,2017-06-20T00:00:00Z,2017,6,PMS10_2017,0.8,NA,NA,NA,NA,1.2
POTTF ,PMS10,2017-06-26T00:00:00Z,2017,6,PMS10_2017,1.8,NA,NA,NA,8,1
POTTF ,PMS10,2017-07-05T00:00:00Z,2017,7,PMS10_2017,1.9,NA,NA,NA,NA,NA
POTTF ,PMS10,2017-07-10T00:00:00Z,2017,7,PMS10_2017,2.4,NA,NA,NA,4,1.3
POTTF ,PMS10,2017-07-24T00:00:00Z,2017,7,PMS10_2017,2.68,NA,NA,NA,6,0.8
POTTF ,PMS10,2017-07-31T00:00:00Z,2017,7,PMS10_2017,3.4,NA,NA,NA,NA,0.4
POTTF ,PMS10,2017-08-07T00:00:00Z,2017,8,PMS10_2017,1.9,NA,NA,NA,12,1
POTTF ,PMS10,2017-08-21T00:00:00Z,2017,8,PMS10_2017,1.1,NA,NA,NA,6,1.6
POTTF ,PMS10,2017-08-28T00:00:00Z,2017,8,PMS10_2017,1,NA,NA,NA,NA,NA
POTTF ,PMS10,2017-09-11T00:00:00Z,2017,9,PMS10_2017,0.8,NA,NA,NA,6,1.8
POTTF ,PMS10,2017-09-19T00:00:00Z,2017,9,PMS10_2017,0.79,NA,NA,NA,NA,1.2
POTTF ,PMS10,2017-09-25T00:00:00Z,2017,9,PMS10_2017,0.9,NA,NA,NA,4,1.5
POTTF ,PMS10,2017-10-10T00:00:00Z,2017,10,PMS10_2017,6.98,NA,NA,NA,4,1.3
POTTF ,PMS10,2017-10-23T00:00:00Z,2017,10,PMS10_2017,0.8,NA,NA,NA,4,1.5
POTTF ,PMS10,2018-05-07T00:00:00Z,2018,5,PMS10_2018,3.5,NA,NA,NA,5,1
POTTF ,PMS10,2018-05-15T00:00:00Z,2018,5,PMS10_2018,2.22,NA,NA,NA,NA,0.4
POTTF ,PMS10,2018-05-22T00:00:00Z,2018,5,PMS10_2018,1.6,NA,NA,NA,72,0.1
POTTF ,PMS10,2018-05-29T00:00:00Z,2018,5,PMS10_2018,1.2,NA,NA,NA,NA,0.5
POTTF ,PMS10,2018-06-11T00:00:00Z,2018,6,PMS10_2018,1.1,NA,NA,NA,24,0.4
POTTF ,PMS10,2018-06-19T00:00:00Z,2018,6,PMS10_2018,9.5,NA,NA,NA,NA,0.6
POTTF ,PMS10,2018-06-25T00:00:00Z,2018,6,PMS10_2018,2.8,NA,NA,NA,171,0.1
POTTF ,PMS10,2018-07-02T00:00:00Z,2018,7,PMS10_2018,22,NA,NA,NA,NA,0.7
POTTF ,PMS10,2018-07-10T00:00:00Z,2018,7,PMS10_2018,5.8,NA,NA,NA,NA,1.2
POTTF ,PMS10,2018-07-16T00:00:00Z,2018,7,PMS10_2018,5,NA,NA,NA,3,1.1
POTTF ,PMS10,2018-07-23T00:00:00Z,2018,7,PMS10_2018,4.7,NA,NA,NA,NA,0.1
POTTF ,PMS10,2018-07-30T00:00:00Z,2018,7,PMS10_2018,2,NA,NA,NA,15,0.4
POTTF ,PMS10,2018-08-06T00:00:00Z,2018,8,PMS10_2018,2.8,NA,NA,NA,67,0.1
POTTF ,PMS10,2018-08-14T00:00:00Z,2018,8,PMS10_2018,1.12,NA,NA,NA,NA,0.4
POTTF ,PMS10,2018-08-20T00:00:00Z,2018,8,PMS10_2018,0.9,NA,NA,NA,12,0.7
POTTF ,PMS10,2018-08-27T00:00:00Z,2018,8,PMS10_2018,1,NA,NA,NA,NA,0.4
POTTF ,PMS10,2018-09-04T00:00:00Z,2018,9,PMS10_2018,0.6,NA,NA,NA,NA,0.8
POTTF ,PMS10,2018-09-10T00:00:00Z,2018,9,PMS10_2018,3.2,NA,NA,NA,51,0.1
POTTF ,PMS10,2018-09-18T00:00:00Z,2018,9,PMS10_2018,1.1,NA,NA,NA,36,0.3
POTTF ,PMS10,2018-09-24T00:00:00Z,2018,9,PMS10_2018,0.6,NA,NA,NA,31,0.4
POTTF ,PMS10,2018-10-09T00:00:00Z,2018,10,PMS10_2018,0.8,NA,NA,NA,6,1
POTTF ,PMS10,2018-10-29T00:00:00Z,2018,10,PMS10_2018,0.98,NA,NA,NA,4,1.3
POTTF ,PMS10,2019-05-06T00:00:00Z,2019,5,PMS10_2019,3.9,NA,NA,NA,73,0.1
POTTF ,PMS10,2019-05-14T00:00:00Z,2019,5,PMS10_2019,NA,NA,NA,NA,NA,0.2
POTTF ,PMS10,2019-05-20T00:00:00Z,2019,5,PMS10_2019,0.9,NA,NA,NA,14,0.6
POTTF ,PMS10,2019-05-28T00:00:00Z,2019,5,PMS10_2019,0.9,NA,NA,NA,NA,NA
POTTF ,PMS10,2019-06-04T00:00:00Z,2019,6,PMS10_2019,2.2,NA,NA,NA,NA,1
POTTF ,PMS10,2019-06-10T00:00:00Z,2019,6,PMS10_2019,2.1,NA,NA,NA,7,1.8
POTTF ,PMS10,2019-06-18T00:00:00Z,2019,6,PMS10_2019,1.34,NA,NA,NA,NA,1.3
POTTF ,PMS10,2019-06-24T00:00:00Z,2019,6,PMS10_2019,1.4,NA,NA,NA,4,1.4
POTTF ,PMS10,2019-07-01T00:00:00Z,2019,7,PMS10_2019,2.3,NA,NA,NA,NA,0.9
POTTF ,PMS10,2019-07-09T00:00:00Z,2019,7,PMS10_2019,3.5,NA,NA,NA,NA,0.1
POTTF ,PMS10,2019-07-15T00:00:00Z,2019,7,PMS10_2019,1.1,NA,NA,NA,8,0.7
POTTF ,PMS10,2019-07-22T00:00:00Z,2019,7,PMS10_2019,1.7,NA,NA,NA,NA,NA
POTTF ,PMS10,2019-07-29T00:00:00Z,2019,7,PMS10_2019,1.1,NA,NA,NA,7,NA
POTTF ,PMS10,2019-08-06T00:00:00Z,2019,8,PMS10_2019,NA,NA,NA,NA,NA,0.8
POTTF ,PMS10,2019-08-12T00:00:00Z,2019,8,PMS10_2019,3.53,NA,NA,NA,8,0.7
POTTF ,PMS10,2019-08-19T00:00:00Z,2019,8,PMS10_2019,4.5,NA,NA,NA,NA,0.7
POTTF ,PMS10,2019-08-26T00:00:00Z,2019,8,PMS10_2019,3.8,NA,NA,NA,12,0.6
POTTF ,PMS10,2019-09-03T00:00:00Z,2019,9,PMS10_2019,1.6,NA,NA,NA,NA,1
POTTF ,PMS10,2019-09-09T00:00:00Z,2019,9,PMS10_2019,2,NA,NA,NA,4,1.1
POTTF ,PMS10,2019-09-17T00:00:00Z,2019,9,PMS10_2019,4.5,NA,NA,NA,NA,0.7
POTTF ,PMS10,2019-09-23T00:00:00Z,2019,9,PMS10_2019,5.3,NA,NA,NA,6,1.3
POTTF ,PMS10,2019-09-30T00:00:00Z,2019,9,PMS10_2019,3.3,NA,NA,NA,NA,1.2
POTTF ,PMS10,2019-10-08T00:00:00Z,2019,10,PMS10_2019,1.3,NA,NA,NA,8,0.9
POTTF ,PMS10,2019-10-22T00:00:00Z,2019,10,PMS10_2019,1.3,NA,NA,NA,4,1
POTTF ,PMS10,2021-05-04T00:00:00Z,2021,5,PMS10_2021,NA,NA,NA,NA,NA,2
POTTF ,PMS10,2021-05-10T00:00:00Z,2021,5,PMS10_2021,1.31,NA,NA,NA,12,1.1
POTTF ,PMS10,2021-05-17T00:00:00Z,2021,5,PMS10_2021,0.31,NA,NA,NA,NA,2
POTTF ,PMS10,2021-05-24T00:00:00Z,2021,5,PMS10_2021,1.85,NA,NA,NA,6,1.5
POTTF ,PMS10,2021-06-01T00:00:00Z,2021,6,PMS10_2021,1.31,NA,NA,NA,NA,1.7
POTTF ,PMS10,2021-06-07T00:00:00Z,2021,6,PMS10_2021,2.94,NA,NA,NA,4,NA
POTTF ,PMS10,2021-06-15T00:00:00Z,2021,6,PMS10_2021,NA,NA,NA,NA,NA,0.5
POTTF ,PMS10,2021-06-21T00:00:00Z,2021,6,PMS10_2021,3.16,NA,NA,NA,8,0.9
POTTF ,PMS10,2021-06-28T00:00:00Z,2021,6,PMS10_2021,3.85,NA,NA,NA,NA,1.7
POTTF ,PMS10,2021-07-06T00:00:00Z,2021,7,PMS10_2021,1.87,NA,NA,NA,NA,1.6
POTTF ,PMS10,2021-07-12T00:00:00Z,2021,7,PMS10_2021,3.1,NA,NA,NA,4,1.4
POTTF ,PMS10,2021-07-19T00:00:00Z,2021,7,PMS10_2021,NA,NA,NA,NA,NA,0.8
POTTF ,PMS10,2021-07-26T00:00:00Z,2021,7,PMS10_2021,23.35,NA,NA,NA,8,0.6
POTTF ,PMS10,2021-08-03T00:00:00Z,2021,8,PMS10_2021,NA,NA,NA,NA,NA,0.7
POTTF ,PMS10,2021-08-09T00:00:00Z,2021,8,PMS10_2021,22.59,NA,NA,NA,8,0.7
POTTF ,PMS10,2021-08-16T00:00:00Z,2021,8,PMS10_2021,11.79,NA,NA,NA,NA,0.5
POTTF ,PMS10,2021-08-23T00:00:00Z,2021,8,PMS10_2021,3.81,NA,NA,NA,7,0.9
POTTF ,PMS10,2021-08-30T00:00:00Z,2021,8,PMS10_2021,2.54,NA,NA,NA,NA,1.4
POTTF ,PMS10,2021-09-07T00:00:00Z,2021,9,PMS10_2021,1.06,NA,NA,NA,8,0.6
POTTF ,PMS10,2021-09-21T00:00:00Z,2021,9,PMS10_2021,1.24,NA,NA,NA,NA,1
POTTF ,PMS10,2021-09-27T00:00:00Z,2021,9,PMS10_2021,0.92,NA,NA,NA,26,0.5
POTTF ,PMS10,2021-10-12T00:00:00Z,2021,10,PMS10_2021,0.84,NA,NA,NA,6,1.4
POTTF ,PMS10,2021-10-25T00:00:00Z,2021,10,PMS10_2021,0.91,NA,NA,NA,4,1.9
POTTF ,PMS10,2022-05-09T00:00:00Z,2022,5,PMS10_2022,1.54,NA,NA,NA,266,0.1
POTTF ,PMS10,2022-05-16T00:00:00Z,2022,5,PMS10_2022,0.7,NA,NA,NA,NA,0.9
POTTF ,PMS10,2022-05-23T00:00:00Z,2022,5,PMS10_2022,3.9,NA,NA,NA,20,0.5
POTTF ,PMS10,2022-05-31T00:00:00Z,2022,5,PMS10_2022,3.55,NA,NA,NA,NA,0.8
POTTF ,PMS10,2022-06-06T00:00:00Z,2022,6,PMS10_2022,5.24,NA,NA,NA,6,0.7
POTTF ,PMS10,2022-06-14T00:00:00Z,2022,6,PMS10_2022,1.1,NA,NA,NA,NA,1.1
POTTF ,PMS10,2022-06-21T00:00:00Z,2022,6,PMS10_2022,2.15,NA,NA,NA,6,1.5
POTTF ,PMS10,2022-06-27T00:00:00Z,2022,6,PMS10_2022,1.4,NA,NA,NA,NA,1
POTTF ,PMS10,2022-07-05T00:00:00Z,2022,7,PMS10_2022,1.6,NA,NA,NA,NA,0.8
POTTF ,PMS10,2022-07-11T00:00:00Z,2022,7,PMS10_2022,1.7,NA,NA,NA,7,0.7
POTTF ,PMS10,2022-07-18T00:00:00Z,2022,7,PMS10_2022,NA,NA,NA,NA,NA,1.4
POTTF ,PMS10,2022-07-25T00:00:00Z,2022,7,PMS10_2022,5.3,NA,NA,NA,4,1.3
POTTF ,PMS10,2022-08-02T00:00:00Z,2022,8,PMS10_2022,NA,NA,NA,NA,NA,1.8
POTTF ,PMS10,2022-08-08T00:00:00Z,2022,8,PMS10_2022,2,NA,NA,NA,5,1.2
POTTF ,PMS10,2022-08-15T00:00:00Z,2022,8,PMS10_2022,1.05,NA,NA,NA,NA,1
POTTF ,PMS10,2022-08-22T00:00:00Z,2022,8,PMS10_2022,1.03,NA,NA,NA,4,0.9
POTTF ,PMS10,2022-08-29T00:00:00Z,2022,8,PMS10_2022,2.93,NA,NA,NA,NA,1.3
POTTF ,PMS10,2022-09-06T00:00:00Z,2022,9,PMS10_2022,0.81,NA,NA,NA,NA,1.3
POTTF ,PMS10,2022-09-12T00:00:00Z,2022,9,PMS10_2022,0.73,NA,NA,NA,7,0.8
POTTF ,PMS10,2022-09-20T00:00:00Z,2022,9,PMS10_2022,NA,NA,NA,NA,NA,1.1
POTTF ,PMS10,2022-09-26T00:00:00Z,2022,9,PMS10_2022,0,NA,NA,NA,4,1.5
POTTF ,PMS10,2022-10-11T00:00:00Z,2022,10,PMS10_2022,0,NA,NA,NA,NA,2.4
POTTF ,PMS10,2022-10-31T00:00:00Z,2022,10,PMS10_2022,0,NA,NA,NA,NA,2
POTTF ,PMS21,2000-05-08T00:00:00Z,2000,5,PMS21_2000,NA,NA,0.916,NA,NA,2.3
POTTF ,PMS21,2000-05-22T00:00:00Z,2000,5,PMS21_2000,2,NA,0.884,NA,4,1.5
POTTF ,PMS21,2000-06-12T00:00:00Z,2000,6,PMS21_2000,5,NA,1.096,NA,NA,1.7
POTTF ,PMS21,2000-06-26T00:00:00Z,2000,6,PMS21_2000,4,NA,1.444,NA,10,0.8
POTTF ,PMS21,2000-07-10T00:00:00Z,2000,7,PMS21_2000,6,NA,0.975,NA,3,1.5
POTTF ,PMS21,2000-07-24T00:00:00Z,2000,7,PMS21_2000,4,NA,1.291,NA,7,1.1
POTTF ,PMS21,2000-08-07T00:00:00Z,2000,8,PMS21_2000,0.85,NA,1.02,NA,11,0.7
POTTF ,PMS21,2000-08-21T00:00:00Z,2000,8,PMS21_2000,2,NA,1.195,NA,8,1
POTTF ,PMS21,2000-09-11T00:00:00Z,2000,9,PMS21_2000,1,NA,1.234,NA,7,2
POTTF ,PMS21,2000-09-25T00:00:00Z,2000,9,PMS21_2000,7,NA,1.04,NA,10,1.1
POTTF ,PMS21,2000-10-10T00:00:00Z,2000,10,PMS21_2000,NA,NA,1.486,NA,10,1.3
